contest_code,year,county_code,party,candidate_name
ATG,2010,LAF,DEM,Dan Gelber
ATG,2010,LAF,REP,Pam Bondi
ATG,2010,LAK,DEM,Dan Gelber
ATG,2010,LAK,REP,Pam Bondi
ATG,2010,LEE,DEM,Dan Gelber
ATG,2010,LEE,REP,Pam Bondi
ATG,2010,LEO,DEM,Dan Gelber
ATG,2010,LEO,REP,Pam Bondi
ATG,2010,LEV,DEM,Dan Gelber
ATG,2010,LEV,REP,Pam Bondi
ATG,2010,LIB,DEM,Dan Gelber
ATG,2010,LIB,REP,Pam Bondi
ATG,2010,MAD,DEM,Dan Gelber
ATG,2010,MAD,REP,Pam Bondi
ATG,2010,MAN,DEM,Dan Gelber
ATG,2010,MAN,REP,Pam Bondi
ATG,2010,MON,DEM,Dan Gelber
ATG,2010,MON,REP,Pam Bondi
ATG,2010,MRN,DEM,Dan Gelber
ATG,2010,MRN,REP,Pam Bondi
ATG,2010,MRT,DEM,Dan Gelber
ATG,2010,MRT,REP,Pam Bondi
ATG,2010,NAS,DEM,Dan Gelber
ATG,2010,NAS,REP,Pam Bondi
ATG,2010,OKA,DEM,Dan Gelber
ATG,2010,OKA,REP,Pam Bondi
ATG,2010,OKE,DEM,Dan Gelber
ATG,2010,OKE,REP,Pam Bondi
ATG,2010,ORA,DEM,Dan Gelber
ATG,2010,ORA,REP,Pam Bondi
ATG,2010,OSC,DEM,Dan Gelber
ATG,2010,OSC,REP,Pam Bondi
ATG,2010,PAL,DEM,Dan Gelber
ATG,2010,PAL,REP,Pam Bondi
ATG,2010,PAS,DEM,Dan Gelber
ATG,2010,PAS,REP,Pam Bondi
ATG,2010,PIN,DEM,Dan Gelber
ATG,2010,PIN,REP,Pam Bondi
ATG,2010,POL,DEM,Dan Gelber
ATG,2010,POL,REP,Pam Bondi
ATG,2010,PUT,DEM,Dan Gelber
ATG,2010,PUT,REP,Pam Bondi
ATG,2010,SAN,DEM,Dan Gelber
ATG,2010,SAN,REP,Pam Bondi
ATG,2010,SAR,DEM,Dan Gelber
ATG,2010,SAR,REP,Pam Bondi
ATG,2010,SEM,DEM,Dan Gelber
ATG,2010,SEM,REP,Pam Bondi
ATG,2010,STJ,DEM,Dan Gelber
ATG,2010,STJ,REP,Pam Bondi
ATG,2010,STL,DEM,Dan Gelber
ATG,2010,STL,REP,Pam Bondi
ATG,2010,SUM,DEM,Dan Gelber
ATG,2010,SUM,REP,Pam Bondi
ATG,2010,SUW,DEM,Dan Gelber
ATG,2010,SUW,REP,Pam Bondi
ATG,2010,TAY,DEM,Dan Gelber
ATG,2010,TAY,REP,Pam Bondi
ATG,2010,UNI,DEM,Dan Gelber
ATG,2010,UNI,REP,Pam Bondi
ATG,2010,VOL,DEM,Dan Gelber
ATG,2010,VOL,REP,Pam Bondi
ATG,2010,WAK,DEM,Dan Gelber
ATG,2010,WAK,REP,Pam Bondi
ATG,2010,WAL,DEM,Dan Gelber
ATG,2010,WAL,REP,Pam Bondi
ATG,2010,WAS,DEM,Dan Gelber
ATG,2010,WAS,REP,Pam Bondi
ATG,2014,ALA,DEM,George Sheldon
ATG,2014,ALA,REP,Pam Bondi
ATG,2014,BAK,DEM,George Sheldon
ATG,2014,BAK,REP,Pam Bondi
ATG,2014,BAY,DEM,George Sheldon
ATG,2014,BAY,REP,Pam Bondi
ATG,2014,BRA,DEM,George Sheldon
ATG,2014,BRA,REP,Pam Bondi
ATG,2014,BRE,DEM,George Sheldon
ATG,2014,BRE,REP,Pam Bondi
ATG,2014,BRO,DEM,George Sheldon
ATG,2014,BRO,REP,Pam Bondi
ATG,2014,CAL,DEM,George Sheldon
ATG,2014,CAL,REP,Pam Bondi
ATG,2014,CHA,DEM,George Sheldon
ATG,2014,CHA,REP,Pam Bondi
ATG,2014,CIT,DEM,George Sheldon
ATG,2014,CIT,REP,Pam Bondi
ATG,2014,CLA,DEM,George Sheldon
ATG,2014,CLA,REP,Pam Bondi
ATG,2014,CLL,DEM,George Sheldon
ATG,2014,CLL,REP,Pam Bondi
ATG,2014,CLM,DEM,George Sheldon
ATG,2014,CLM,REP,Pam Bondi
ATG,2014,DAD,DEM,George Sheldon
ATG,2014,DAD,REP,Pam Bondi
ATG,2014,DES,DEM,George Sheldon
ATG,2014,DES,REP,Pam Bondi
ATG,2014,DIX,DEM,George Sheldon
ATG,2014,DIX,REP,Pam Bondi
ATG,2014,DUV,DEM,George Sheldon
ATG,2014,DUV,REP,Pam Bondi
ATG,2014,ESC,DEM,George Sheldon
ATG,2014,ESC,REP,Pam Bondi
ATG,2014,FLA,DEM,George Sheldon
ATG,2014,FLA,REP,Pam Bondi
ATG,2014,FRA,DEM,George Sheldon
ATG,2014,FRA,REP,Pam Bondi
ATG,2014,GAD,DEM,George Sheldon
ATG,2014,GAD,REP,Pam Bondi
ATG,2014,GIL,DEM,George Sheldon
ATG,2014,GIL,REP,Pam Bondi
ATG,2014,GLA,DEM,George Sheldon
ATG,2014,GLA,REP,Pam Bondi
ATG,2014,GUL,DEM,George Sheldon
ATG,2014,GUL,REP,Pam Bondi
ATG,2014,HAM,DEM,George Sheldon
ATG,2014,HAM,REP,Pam Bondi
ATG,2014,HAR,DEM,George Sheldon
ATG,2014,HAR,REP,Pam Bondi
ATG,2014,HEN,DEM,George Sheldon
ATG,2014,HEN,REP,Pam Bondi
ATG,2014,HER,DEM,George Sheldon
ATG,2014,HER,REP,Pam Bondi
ATG,2014,HIG,DEM,George Sheldon
ATG,2014,HIG,REP,Pam Bondi
ATG,2014,HIL,DEM,George Sheldon
ATG,2014,HIL,REP,Pam Bondi
ATG,2014,HOL,DEM,George Sheldon
ATG,2014,HOL,REP,Pam Bondi
ATG,2014,IND,DEM,George Sheldon
ATG,2014,IND,REP,Pam Bondi
ATG,2014,JAC,DEM,George Sheldon
ATG,2014,JAC,REP,Pam Bondi
ATG,2014,JEF,DEM,George Sheldon
ATG,2014,JEF,REP,Pam Bondi
ATG,2014,LAF,DEM,George Sheldon
ATG,2014,LAF,REP,Pam Bondi
ATG,2014,LAK,DEM,George Sheldon
ATG,2014,LAK,REP,Pam Bondi
ATG,2014,LEE,DEM,George Sheldon
ATG,2014,LEE,REP,Pam Bondi
ATG,2014,LEO,DEM,George Sheldon
ATG,2014,LEO,REP,Pam Bondi
ATG,2014,LEV,DEM,George Sheldon
ATG,2014,LEV,REP,Pam Bondi
ATG,2014,LIB,DEM,George Sheldon
ATG,2014,LIB,REP,Pam Bondi
ATG,2014,MAD,DEM,George Sheldon
ATG,2014,MAD,REP,Pam Bondi
ATG,2014,MAN,DEM,George Sheldon
ATG,2014,MAN,REP,Pam Bondi
ATG,2014,MON,DEM,George Sheldon
ATG,2014,MON,REP,Pam Bondi
ATG,2014,MRN,DEM,George Sheldon
ATG,2014,MRN,REP,Pam Bondi
ATG,2014,MRT,DEM,George Sheldon
ATG,2014,MRT,REP,Pam Bondi
ATG,2014,NAS,DEM,George Sheldon
ATG,2014,NAS,REP,Pam Bondi
ATG,2014,OKA,DEM,George Sheldon
ATG,2014,OKA,REP,Pam Bondi
ATG,2014,OKE,DEM,George Sheldon
ATG,2014,OKE,REP,Pam Bondi
ATG,2014,ORA,DEM,George Sheldon
ATG,2014,ORA,REP,Pam Bondi
ATG,2014,OSC,DEM,George Sheldon
ATG,2014,OSC,REP,Pam Bondi
ATG,2014,PAL,DEM,George Sheldon
ATG,2014,PAL,REP,Pam Bondi
ATG,2014,PAS,DEM,George Sheldon
ATG,2014,PAS,REP,Pam Bondi
ATG,2014,PIN,DEM,George Sheldon
ATG,2014,PIN,REP,Pam Bondi
ATG,2014,POL,DEM,George Sheldon
ATG,2014,POL,REP,Pam Bondi
ATG,2014,PUT,DEM,George Sheldon
ATG,2014,PUT,REP,Pam Bondi
ATG,2014,SAN,DEM,George Sheldon
ATG,2014,SAN,REP,Pam Bondi
ATG,2014,SAR,DEM,George Sheldon
ATG,2014,SAR,REP,Pam Bondi
ATG,2014,SEM,DEM,George Sheldon
ATG,2014,SEM,REP,Pam Bondi
ATG,2014,STJ,DEM,George Sheldon
ATG,2014,STJ,REP,Pam Bondi
ATG,2014,STL,DEM,George Sheldon
ATG,2014,STL,REP,Pam Bondi
ATG,2014,SUM,DEM,George Sheldon
ATG,2014,SUM,REP,Pam Bondi
ATG,2014,SUW,DEM,George Sheldon
ATG,2014,SUW,REP,Pam Bondi
ATG,2014,TAY,DEM,George Sheldon
ATG,2014,TAY,REP,Pam Bondi
ATG,2014,UNI,DEM,George Sheldon
ATG,2014,UNI,REP,Pam Bondi
ATG,2014,VOL,DEM,George Sheldon
ATG,2014,VOL,REP,Pam Bondi
ATG,2014,WAK,DEM,George Sheldon
ATG,2014,WAK,REP,Pam Bondi
ATG,2014,WAL,DEM,George Sheldon
ATG,2014,WAL,REP,Pam Bondi
ATG,2014,WAS,DEM,George Sheldon
ATG,2014,WAS,REP,Pam Bondi
ATG,2018,ALA,DEM,Sean Shaw
ATG,2018,ALA,REP,Ashley Moody
ATG,2018,BAK,DEM,Sean Shaw
ATG,2018,BAK,REP,Ashley Moody
ATG,2018,BAY,DEM,Sean Shaw
ATG,2018,BAY,REP,Ashley Moody
ATG,2018,BRA,DEM,Sean Shaw
ATG,2018,BRA,REP,Ashley Moody
ATG,2018,BRE,DEM,Sean Shaw
ATG,2018,BRE,REP,Ashley Moody
ATG,2018,BRO,DEM,Sean Shaw
ATG,2018,BRO,REP,Ashley Moody
ATG,2018,CAL,DEM,Sean Shaw
ATG,2018,CAL,REP,Ashley Moody
ATG,2018,CHA,DEM,Sean Shaw
ATG,2018,CHA,REP,Ashley Moody
ATG,2018,CIT,DEM,Sean Shaw
ATG,2018,CIT,REP,Ashley Moody
ATG,2018,CLA,DEM,Sean Shaw
ATG,2018,CLA,REP,Ashley Moody
ATG,2018,CLL,DEM,Sean Shaw
ATG,2018,CLL,REP,Ashley Moody
ATG,2018,CLM,DEM,Sean Shaw
ATG,2018,CLM,REP,Ashley Moody
ATG,2018,DAD,DEM,Sean Shaw
ATG,2018,DAD,REP,Ashley Moody
ATG,2018,DES,DEM,Sean Shaw
ATG,2018,DES,REP,Ashley Moody
ATG,2018,DIX,DEM,Sean Shaw
ATG,2018,DIX,REP,Ashley Moody
ATG,2018,DUV,DEM,Sean Shaw
ATG,2018,DUV,REP,Ashley Moody
ATG,2018,ESC,DEM,Sean Shaw
ATG,2018,ESC,REP,Ashley Moody
ATG,2018,FLA,DEM,Sean Shaw
ATG,2018,FLA,REP,Ashley Moody
ATG,2018,FRA,DEM,Sean Shaw
ATG,2018,FRA,REP,Ashley Moody
ATG,2018,GAD,DEM,Sean Shaw
ATG,2018,GAD,REP,Ashley Moody
ATG,2018,GIL,DEM,Sean Shaw
ATG,2018,GIL,REP,Ashley Moody
ATG,2018,GLA,DEM,Sean Shaw
ATG,2018,GLA,REP,Ashley Moody
ATG,2018,GUL,DEM,Sean Shaw
ATG,2018,GUL,REP,Ashley Moody
ATG,2018,HAM,DEM,Sean Shaw
ATG,2018,HAM,REP,Ashley Moody
ATG,2018,HAR,DEM,Sean Shaw
ATG,2018,HAR,REP,Ashley Moody
ATG,2018,HEN,DEM,Sean Shaw
ATG,2018,HEN,REP,Ashley Moody
ATG,2018,HER,DEM,Sean Shaw
ATG,2018,HER,REP,Ashley Moody
ATG,2018,HIG,DEM,Sean Shaw
ATG,2018,HIG,REP,Ashley Moody
ATG,2018,HIL,DEM,Sean Shaw
ATG,2018,HIL,REP,Ashley Moody
ATG,2018,HOL,DEM,Sean Shaw
ATG,2018,HOL,REP,Ashley Moody
ATG,2018,IND,DEM,Sean Shaw
ATG,2018,IND,REP,Ashley Moody
ATG,2018,JAC,DEM,Sean Shaw
ATG,2018,JAC,REP,Ashley Moody
ATG,2018,JEF,DEM,Sean Shaw
ATG,2018,JEF,REP,Ashley Moody
ATG,2018,LAF,DEM,Sean Shaw
ATG,2018,LAF,REP,Ashley Moody
ATG,2018,LAK,DEM,Sean Shaw
ATG,2018,LAK,REP,Ashley Moody
ATG,2018,LEE,DEM,Sean Shaw
ATG,2018,LEE,REP,Ashley Moody
ATG,2018,LEO,DEM,Sean Shaw
ATG,2018,LEO,REP,Ashley Moody
ATG,2018,LEV,DEM,Sean Shaw
ATG,2018,LEV,REP,Ashley Moody
ATG,2018,LIB,DEM,Sean Shaw
ATG,2018,LIB,REP,Ashley Moody
ATG,2018,MAD,DEM,Sean Shaw
ATG,2018,MAD,REP,Ashley Moody
ATG,2018,MAN,DEM,Sean Shaw
ATG,2018,MAN,REP,Ashley Moody
ATG,2018,MON,DEM,Sean Shaw
ATG,2018,MON,REP,Ashley Moody
ATG,2018,MRN,DEM,Sean Shaw
ATG,2018,MRN,REP,Ashley Moody
ATG,2018,MRT,DEM,Sean Shaw
ATG,2018,MRT,REP,Ashley Moody
ATG,2018,NAS,DEM,Sean Shaw
ATG,2018,NAS,REP,Ashley Moody
ATG,2018,OKA,DEM,Sean Shaw
ATG,2018,OKA,REP,Ashley Moody
ATG,2018,OKE,DEM,Sean Shaw
ATG,2018,OKE,REP,Ashley Moody
ATG,2018,ORA,DEM,Sean Shaw
ATG,2018,ORA,REP,Ashley Moody
ATG,2018,OSC,DEM,Sean Shaw
ATG,2018,OSC,REP,Ashley Moody
ATG,2018,PAL,DEM,Sean Shaw
ATG,2018,PAL,REP,Ashley Moody
ATG,2018,PAS,DEM,Sean Shaw
ATG,2018,PAS,REP,Ashley Moody
ATG,2018,PIN,DEM,Sean Shaw
ATG,2018,PIN,REP,Ashley Moody
ATG,2018,POL,DEM,Sean Shaw
ATG,2018,POL,REP,Ashley Moody
ATG,2018,PUT,DEM,Sean Shaw
ATG,2018,PUT,REP,Ashley Moody
ATG,2018,SAN,DEM,Sean Shaw
ATG,2018,SAN,REP,Ashley Moody
ATG,2018,SAR,DEM,Sean Shaw
ATG,2018,SAR,REP,Ashley Moody
ATG,2018,SEM,DEM,Sean Shaw
ATG,2018,SEM,REP,Ashley Moody
ATG,2018,STJ,DEM,Sean Shaw
ATG,2018,STJ,REP,Ashley Moody
ATG,2018,STL,DEM,Sean Shaw
ATG,2018,STL,REP,Ashley Moody
ATG,2018,SUM,DEM,Sean Shaw
ATG,2018,SUM,REP,Ashley Moody
ATG,2018,SUW,DEM,Sean Shaw
ATG,2018,SUW,REP,Ashley Moody
ATG,2018,TAY,DEM,Sean Shaw
ATG,2018,TAY,REP,Ashley Moody
ATG,2018,UNI,DEM,Sean Shaw
ATG,2018,UNI,REP,Ashley Moody
ATG,2018,VOL,DEM,Sean Shaw
ATG,2018,VOL,REP,Ashley Moody
ATG,2018,WAK,DEM,Sean Shaw
ATG,2018,WAK,REP,Ashley Moody
ATG,2018,WAL,DEM,Sean Shaw
ATG,2018,WAL,REP,Ashley Moody
ATG,2018,WAS,DEM,Sean Shaw
ATG,2018,WAS,REP,Ashley Moody
ATG,2022,ALA,DEM,Aramis Ayala
ATG,2022,ALA,REP,Ashley Moody
ATG,2022,BAK,DEM,Aramis Ayala
ATG,2022,BAK,REP,Ashley Moody
ATG,2022,BAY,DEM,Aramis Ayala
ATG,2022,BAY,REP,Ashley Moody
ATG,2022,BRA,DEM,Aramis Ayala
ATG,2022,BRA,REP,Ashley Moody
ATG,2022,BRE,DEM,Aramis Ayala
ATG,2022,BRE,REP,Ashley Moody
ATG,2022,BRO,DEM,Aramis Ayala
ATG,2022,BRO,REP,Ashley Moody
ATG,2022,CAL,DEM,Aramis Ayala
ATG,2022,CAL,REP,Ashley Moody
ATG,2022,CHA,DEM,Aramis Ayala
ATG,2022,CHA,REP,Ashley Moody
ATG,2022,CIT,DEM,Aramis Ayala
ATG,2022,CIT,REP,Ashley Moody
ATG,2022,CLA,DEM,Aramis Ayala
ATG,2022,CLA,REP,Ashley Moody
ATG,2022,CLL,DEM,Aramis Ayala
ATG,2022,CLL,REP,Ashley Moody
ATG,2022,CLM,DEM,Aramis Ayala
ATG,2022,CLM,REP,Ashley Moody
ATG,2022,DAD,DEM,Aramis Ayala
ATG,2022,DAD,REP,Ashley Moody
ATG,2022,DES,DEM,Aramis Ayala
ATG,2022,DES,REP,Ashley Moody
ATG,2022,DIX,DEM,Aramis Ayala
ATG,2022,DIX,REP,Ashley Moody
ATG,2022,DUV,DEM,Aramis Ayala
ATG,2022,DUV,REP,Ashley Moody
ATG,2022,ESC,DEM,Aramis Ayala
ATG,2022,ESC,REP,Ashley Moody
ATG,2022,FLA,DEM,Aramis Ayala
ATG,2022,FLA,REP,Ashley Moody
ATG,2022,FRA,DEM,Aramis Ayala
ATG,2022,FRA,REP,Ashley Moody
ATG,2022,GAD,DEM,Aramis Ayala
ATG,2022,GAD,REP,Ashley Moody
ATG,2022,GIL,DEM,Aramis Ayala
ATG,2022,GIL,REP,Ashley Moody
ATG,2022,GLA,DEM,Aramis Ayala
ATG,2022,GLA,REP,Ashley Moody
ATG,2022,GUL,DEM,Aramis Ayala
ATG,2022,GUL,REP,Ashley Moody
ATG,2022,HAM,DEM,Aramis Ayala
ATG,2022,HAM,REP,Ashley Moody
ATG,2022,HAR,DEM,Aramis Ayala
ATG,2022,HAR,REP,Ashley Moody
ATG,2022,HEN,DEM,Aramis Ayala
ATG,2022,HEN,REP,Ashley Moody
ATG,2022,HER,DEM,Aramis Ayala
ATG,2022,HER,REP,Ashley Moody
ATG,2022,HIG,DEM,Aramis Ayala
ATG,2022,HIG,REP,Ashley Moody
ATG,2022,HIL,DEM,Aramis Ayala
ATG,2022,HIL,REP,Ashley Moody
ATG,2022,HOL,DEM,Aramis Ayala
ATG,2022,HOL,REP,Ashley Moody
ATG,2022,IND,DEM,Aramis Ayala
ATG,2022,IND,REP,Ashley Moody
ATG,2022,JAC,DEM,Aramis Ayala
ATG,2022,JAC,REP,Ashley Moody
ATG,2022,JEF,DEM,Aramis Ayala
ATG,2022,JEF,REP,Ashley Moody
ATG,2022,LAF,DEM,Aramis Ayala
ATG,2022,LAF,REP,Ashley Moody
ATG,2022,LAK,DEM,Aramis Ayala
ATG,2022,LAK,REP,Ashley Moody
ATG,2022,LEE,DEM,Aramis Ayala
ATG,2022,LEE,REP,Ashley Moody
ATG,2022,LEO,DEM,Aramis Ayala
ATG,2022,LEO,REP,Ashley Moody
ATG,2022,LEV,DEM,Aramis Ayala
ATG,2022,LEV,REP,Ashley Moody
ATG,2022,LIB,DEM,Aramis Ayala
ATG,2022,LIB,REP,Ashley Moody
ATG,2022,MAD,DEM,Aramis Ayala
ATG,2022,MAD,REP,Ashley Moody
ATG,2022,MAN,DEM,Aramis Ayala
ATG,2022,MAN,REP,Ashley Moody
ATG,2022,MON,DEM,Aramis Ayala
ATG,2022,MON,REP,Ashley Moody
ATG,2022,MRN,DEM,Aramis Ayala
ATG,2022,MRN,REP,Ashley Moody
ATG,2022,MRT,DEM,Aramis Ayala
ATG,2022,MRT,REP,Ashley Moody
ATG,2022,NAS,DEM,Aramis Ayala
ATG,2022,NAS,REP,Ashley Moody
ATG,2022,OKA,DEM,Aramis Ayala
ATG,2022,OKA,REP,Ashley Moody
ATG,2022,OKE,DEM,Aramis Ayala
ATG,2022,OKE,REP,Ashley Moody
ATG,2022,ORA,DEM,Aramis Ayala
ATG,2022,ORA,REP,Ashley Moody
ATG,2022,OSC,DEM,Aramis Ayala
ATG,2022,OSC,REP,Ashley Moody
ATG,2022,PAL,DEM,Aramis Ayala
ATG,2022,PAL,REP,Ashley Moody
ATG,2022,PAS,DEM,Aramis Ayala
ATG,2022,PAS,REP,Ashley Moody
ATG,2022,PIN,DEM,Aramis Ayala
ATG,2022,PIN,REP,Ashley Moody
ATG,2022,POL,DEM,Aramis Ayala
ATG,2022,POL,REP,Ashley Moody
ATG,2022,PUT,DEM,Aramis Ayala
ATG,2022,PUT,REP,Ashley Moody
ATG,2022,SAN,DEM,Aramis Ayala
ATG,2022,SAN,REP,Ashley Moody
ATG,2022,SAR,DEM,Aramis Ayala
ATG,2022,SAR,REP,Ashley Moody
ATG,2022,SEM,DEM,Aramis Ayala
ATG,2022,SEM,REP,Ashley Moody
ATG,2022,STJ,DEM,Aramis Ayala
ATG,2022,STJ,REP,Ashley Moody
ATG,2022,STL,DEM,Aramis Ayala
ATG,2022,STL,REP,Ashley Moody
ATG,2022,SUM,DEM,Aramis Ayala
ATG,2022,SUM,REP,Ashley Moody
ATG,2022,SUW,DEM,Aramis Ayala
ATG,2022,SUW,REP,Ashley Moody
ATG,2022,TAY,DEM,Aramis Ayala
ATG,2022,TAY,REP,Ashley Moody
ATG,2022,UNI,DEM,Aramis Ayala
ATG,2022,UNI,REP,Ashley Moody
ATG,2022,VOL,DEM,Aramis Ayala
ATG,2022,VOL,REP,Ashley Moody
ATG,2022,WAK,DEM,Aramis Ayala
ATG,2022,WAK,REP,Ashley Moody
ATG,2022,WAL,DEM,Aramis Ayala
ATG,2022,WAL,REP,Ashley Moody
ATG,2022,WAS,DEM,Aramis Ayala
ATG,2022,WAS,REP,Ashley Moody
CFO,2010,ALA,DEM,Loranne Ausley
CFO,2010,ALA,REP,Jeff Atwater
CFO,2010,BAK,DEM,Loranne Ausley
CFO,2010,BAK,REP,Jeff Atwater
CFO,2010,BAY,DEM,Loranne Ausley
CFO,2010,BAY,REP,Jeff Atwater
CFO,2010,BRA,DEM,Loranne Ausley
CFO,2010,BRA,REP,Jeff Atwater
CFO,2010,BRE,DEM,Loranne Ausley
CFO,2010,BRE,REP,Jeff Atwater
CFO,2010,BRO,DEM,Loranne Ausley
CFO,2010,BRO,REP,Jeff Atwater
CFO,2010,CAL,DEM,Loranne Ausley
CFO,2010,CAL,REP,Jeff Atwater
CFO,2010,CHA,DEM,Loranne Ausley
CFO,2010,CHA,REP,Jeff Atwater
CFO,2010,CIT,DEM,Loranne Ausley
CFO,2010,CIT,REP,Jeff Atwater
CFO,2010,CLA,DEM,Loranne Ausley
CFO,2010,CLA,REP,Jeff Atwater
CFO,2010,CLL,DEM,Loranne Ausley
CFO,2010,CLL,REP,Jeff Atwater
CFO,2010,CLM,DEM,Loranne Ausley
CFO,2010,CLM,REP,Jeff Atwater
CFO,2010,DAD,DEM,Loranne Ausley
CFO,2010,DAD,REP,Jeff Atwater
CFO,2010,DES,DEM,Loranne Ausley
CFO,2010,DES,REP,Jeff Atwater
CFO,2010,DIX,DEM,Loranne Ausley
CFO,2010,DIX,REP,Jeff Atwater
CFO,2010,DUV,DEM,Loranne Ausley
CFO,2010,DUV,REP,Jeff Atwater
CFO,2010,ESC,DEM,Loranne Ausley
CFO,2010,ESC,REP,Jeff Atwater
CFO,2010,FLA,DEM,Loranne Ausley
CFO,2010,FLA,REP,Jeff Atwater
CFO,2010,FRA,DEM,Loranne Ausley
CFO,2010,FRA,REP,Jeff Atwater
CFO,2010,GAD,DEM,Loranne Ausley
CFO,2010,GAD,REP,Jeff Atwater
CFO,2010,GIL,DEM,Loranne Ausley
CFO,2010,GIL,REP,Jeff Atwater
CFO,2010,GLA,DEM,Loranne Ausley
CFO,2010,GLA,REP,Jeff Atwater
CFO,2010,GUL,DEM,Loranne Ausley
CFO,2010,GUL,REP,Jeff Atwater
CFO,2010,HAM,DEM,Loranne Ausley
CFO,2010,HAM,REP,Jeff Atwater
CFO,2010,HAR,DEM,Loranne Ausley
CFO,2010,HAR,REP,Jeff Atwater
CFO,2010,HEN,DEM,Loranne Ausley
CFO,2010,HEN,REP,Jeff Atwater
CFO,2010,HER,DEM,Loranne Ausley
CFO,2010,HER,REP,Jeff Atwater
CFO,2010,HIG,DEM,Loranne Ausley
CFO,2010,HIG,REP,Jeff Atwater
CFO,2010,HIL,DEM,Loranne Ausley
CFO,2010,HIL,REP,Jeff Atwater
CFO,2010,HOL,DEM,Loranne Ausley
CFO,2010,HOL,REP,Jeff Atwater
CFO,2010,IND,DEM,Loranne Ausley
CFO,2010,IND,REP,Jeff Atwater
CFO,2010,JAC,DEM,Loranne Ausley
CFO,2010,JAC,REP,Jeff Atwater
CFO,2010,JEF,DEM,Loranne Ausley
CFO,2010,JEF,REP,Jeff Atwater
CFO,2010,LAF,DEM,Loranne Ausley
CFO,2010,LAF,REP,Jeff Atwater
CFO,2010,LAK,DEM,Loranne Ausley
CFO,2010,LAK,REP,Jeff Atwater
CFO,2010,LEE,DEM,Loranne Ausley
CFO,2010,LEE,REP,Jeff Atwater
CFO,2010,LEO,DEM,Loranne Ausley
CFO,2010,LEO,REP,Jeff Atwater
CFO,2010,LEV,DEM,Loranne Ausley
CFO,2010,LEV,REP,Jeff Atwater
CFO,2010,LIB,DEM,Loranne Ausley
CFO,2010,LIB,REP,Jeff Atwater
CFO,2010,MAD,DEM,Loranne Ausley
CFO,2010,MAD,REP,Jeff Atwater
CFO,2010,MAN,DEM,Loranne Ausley
CFO,2010,MAN,REP,Jeff Atwater
CFO,2010,MON,DEM,Loranne Ausley
CFO,2010,MON,REP,Jeff Atwater
CFO,2010,MRN,DEM,Loranne Ausley
CFO,2010,MRN,REP,Jeff Atwater
CFO,2010,MRT,DEM,Loranne Ausley
CFO,2010,MRT,REP,Jeff Atwater
CFO,2010,NAS,DEM,Loranne Ausley
CFO,2010,NAS,REP,Jeff Atwater
CFO,2010,OKA,DEM,Loranne Ausley
CFO,2010,OKA,REP,Jeff Atwater
CFO,2010,OKE,DEM,Loranne Ausley
CFO,2010,OKE,REP,Jeff Atwater
CFO,2010,ORA,DEM,Loranne Ausley
CFO,2010,ORA,REP,Jeff Atwater
CFO,2010,OSC,DEM,Loranne Ausley
CFO,2010,OSC,REP,Jeff Atwater
CFO,2010,PAL,DEM,Loranne Ausley
CFO,2010,PAL,REP,Jeff Atwater
CFO,2010,PAS,DEM,Loranne Ausley
CFO,2010,PAS,REP,Jeff Atwater
CFO,2010,PIN,DEM,Loranne Ausley
CFO,2010,PIN,REP,Jeff Atwater
CFO,2010,POL,DEM,Loranne Ausley
CFO,2010,POL,REP,Jeff Atwater
CFO,2010,PUT,DEM,Loranne Ausley
CFO,2010,PUT,REP,Jeff Atwater
CFO,2010,SAN,DEM,Loranne Ausley
CFO,2010,SAN,REP,Jeff Atwater
CFO,2010,SAR,DEM,Loranne Ausley
CFO,2010,SAR,REP,Jeff Atwater
CFO,2010,SEM,DEM,Loranne Ausley
CFO,2010,SEM,REP,Jeff Atwater
CFO,2010,STJ,DEM,Loranne Ausley
CFO,2010,STJ,REP,Jeff Atwater
CFO,2010,STL,DEM,Loranne Ausley
CFO,2010,STL,REP,Jeff Atwater
CFO,2010,SUM,DEM,Loranne Ausley
CFO,2010,SUM,REP,Jeff Atwater
CFO,2010,SUW,DEM,Loranne Ausley
CFO,2010,SUW,REP,Jeff Atwater
CFO,2010,TAY,DEM,Loranne Ausley
CFO,2010,TAY,REP,Jeff Atwater
CFO,2010,UNI,DEM,Loranne Ausley
CFO,2010,UNI,REP,Jeff Atwater
CFO,2010,VOL,DEM,Loranne Ausley
CFO,2010,VOL,REP,Jeff Atwater
CFO,2010,WAK,DEM,Loranne Ausley
CFO,2010,WAK,REP,Jeff Atwater
CFO,2010,WAL,DEM,Loranne Ausley
CFO,2010,WAL,REP,Jeff Atwater
CFO,2010,WAS,DEM,Loranne Ausley
CFO,2010,WAS,REP,Jeff Atwater
CFO,2014,ALA,DEM,William Rankin
CFO,2014,ALA,REP,Jeff Atwater
CFO,2014,BAK,DEM,William Rankin
CFO,2014,BAK,REP,Jeff Atwater
CFO,2014,BAY,DEM,William Rankin
CFO,2014,BAY,REP,Jeff Atwater
CFO,2014,BRA,DEM,William Rankin
CFO,2014,BRA,REP,Jeff Atwater
CFO,2014,BRE,DEM,William Rankin
CFO,2014,BRE,REP,Jeff Atwater
CFO,2014,BRO,DEM,William Rankin
CFO,2014,BRO,REP,Jeff Atwater
CFO,2014,CAL,DEM,William Rankin
CFO,2014,CAL,REP,Jeff Atwater
